,H2
5243,260.0
5244,260.0
5245,260.0
5246,260.0
5247,260.0
5248,260.0
5249,260.0
5250,260.0
5251,260.0
5252,260.0
5253,260.0
5254,260.0
5255,260.0
5256,260.0
5257,260.0
5258,260.0
5259,260.0
5260,260.0
5261,260.0
5262,260.0
5263,260.0
5264,260.0
5265,260.0
5266,260.0
5267,260.0
5268,260.0
5269,260.0
5270,260.0
5271,260.0
5272,260.0
5273,260.0
5274,260.0
5275,260.0
5276,260.0
5277,260.0
5278,260.0
5279,260.0
5280,260.0
5281,260.0
5282,260.0
5283,260.0
5284,260.0
5285,260.0
5286,260.0
5287,260.0
5288,260.0
5289,260.0
5290,260.0
5291,260.0
5292,260.0
5293,260.0
5294,260.0
5295,260.0
5296,260.0
5297,260.0
5298,260.0
5299,260.0
5300,260.0
5301,260.0
5302,260.0
5303,260.0
5304,260.0
5305,260.0
5306,260.0
5307,260.0
5308,260.0
5309,260.0
5310,260.0
5311,260.0
5312,260.0
5313,260.0
5314,260.0
5315,260.0
5316,260.0
5317,260.0
5318,260.0
5319,260.0
5320,260.0
5321,260.0
5322,260.0
5323,260.0
5324,260.0
5325,260.0
5326,260.0
5327,260.0
5328,260.0
5329,260.0
5330,260.0
5331,260.0
5332,260.0
5333,260.0
5334,260.0
5335,260.0
5336,260.0
5337,260.0
5338,260.0
5339,260.0
5340,260.0
5341,260.0
5342,260.0
5343,260.0
5344,260.0
5345,260.0
5346,260.0
5347,260.0
5348,260.0
5349,260.0
5350,260.0
5351,260.0
5352,260.0
5353,260.0
5354,260.0
5355,260.0
5356,260.0
5357,260.0
5358,260.0
5359,260.0
5360,260.0
5361,260.0
5362,260.0
5363,260.0
5364,260.0
5365,260.0
5366,260.0
5367,260.0
5368,260.0
5369,260.0
5370,260.0
5371,260.0
5372,260.0
5373,260.0
5374,260.0
5375,260.0
5376,260.0
5377,260.0
5378,260.0
5379,260.0
5380,260.0
5381,260.0
5382,260.0
5383,260.0
5384,260.0
5385,260.0
5386,260.0
5387,260.0
5388,260.0
5389,260.0
5390,260.0
5391,260.0
5392,260.0
5393,260.0
5394,260.0
5395,260.0
5396,260.0
5397,260.0
5398,260.0
5399,260.0
5400,260.0
5401,260.0
5402,260.0
5403,260.0
5404,260.0
5405,260.0
5406,260.0
5407,260.0
5408,260.0
5409,260.0
5410,260.0
5411,260.0
5412,260.0
5413,260.0
5414,260.0
5415,260.0
5416,260.0
5417,260.0
5418,260.0
5419,260.0
5420,260.0
5421,260.0
5422,260.0
5423,260.0
5424,260.0
5425,260.0
5426,260.0
5427,260.0
5428,260.0
5429,260.0
5430,260.0
5431,260.0
5432,260.0
5433,260.0
5434,260.0
5435,260.0
5436,260.0
5437,260.0
5438,260.0
5439,260.0
5440,260.0
5441,260.0
5442,260.0
5443,260.0
5444,260.0
5445,260.0
5446,260.0
5447,260.0
5448,260.0
5449,260.0
5450,260.0
5451,260.0
5452,260.0
5453,260.0
5454,260.0
5455,260.0
5456,260.0
5457,260.0
5458,260.0
5459,260.0
5460,260.0
5461,260.0
5462,260.0
5463,260.0
5464,260.0
5465,260.0
5466,260.0
5467,260.0
5468,260.0
5469,260.0
5470,260.0
5471,260.0
5472,260.0
5473,260.0
5474,260.0
5475,260.0
5476,260.0
5477,260.0
5478,260.0
5479,260.0
5480,260.0
5481,260.0
5482,260.0
5483,260.0
5484,260.0
5485,260.0
5486,260.0
5487,260.0
5488,260.0
5489,260.0
5490,260.0
5491,260.0
5492,260.0
5493,260.0
5494,260.0
5495,260.0
5496,260.0
5497,260.0
5498,260.0
5499,260.0
5500,260.0
5501,260.0
5502,260.0
5503,260.0
5504,260.0
5505,260.0
5506,260.0
5507,260.0
5508,260.0
5509,260.0
5510,260.0
5511,260.0
5512,260.0
5513,260.0
5514,260.0
5515,260.0
5516,260.0
5517,260.0
5518,260.0
5519,260.0
5520,260.0
5521,260.0
5522,260.0
5523,260.0
5524,260.0
5525,260.0
5526,260.0
5527,260.0
5528,260.0
5529,260.0
5530,260.0
5531,260.0
5532,260.0
5533,260.0
5534,260.0
5535,260.0
5536,260.0
5537,260.0
5538,260.0
5539,260.0
5540,260.0
5541,260.0
5542,260.0
5543,260.0
5544,260.0
5545,260.0
5546,260.0
5547,260.0
5548,260.0
5549,260.0
5550,260.0
5551,260.0
5552,260.0
5553,260.0
5554,260.0
5555,260.0
5556,260.0
5557,260.0
5558,260.0
5559,260.0
5560,260.0
5561,260.0
5562,260.0
5563,260.0
5564,260.0
5565,260.0
5566,260.0
5567,260.0
5568,260.0
5569,260.0
5570,260.0
5571,260.0
5572,260.0
5573,260.0
5574,260.0
5575,260.0
5576,260.0
5577,260.0
5578,260.0
5579,260.0
5580,260.0
5581,260.0
5582,260.0
5583,260.0
5584,260.0
5585,260.0
5586,260.0
5587,260.0
5588,260.0
5589,260.0
5590,260.0
5591,260.0
5592,260.0
5593,260.0
5594,260.0
5595,260.0
5596,260.0
5597,260.0
5598,260.0
5599,260.0
5600,260.0
5601,260.0
5602,260.0
5603,260.0
5604,260.0
5605,260.0
5606,260.0
5607,260.0
5608,260.0
5609,260.0
5610,260.0
5611,260.0
5612,260.0
5613,260.0
5614,260.0
5615,260.0
5616,260.0
5617,260.0
5618,260.0
5619,260.0
5620,260.0
5621,260.0
5622,260.0
5623,260.0
5624,260.0
5625,260.0
5626,260.0
5627,260.0
5628,260.0
5629,260.0
5630,260.0
5631,260.0
5632,260.0
5633,260.0
5634,260.0
5635,260.0
5636,260.0
5637,260.0
5638,260.0
5639,260.0
5640,260.0
5641,260.0
5642,260.0
5643,260.0
5644,260.0
5645,260.0
5646,260.0
5647,260.0
5648,260.0
5649,260.0
5650,260.0
5651,260.0
5652,260.0
5653,260.0
5654,260.0
5655,260.0
5656,260.0
5657,260.0
5658,260.0
5659,260.0
5660,260.0
5661,260.0
5662,260.0
5663,260.0
5664,260.0
5665,260.0
5666,260.0
5667,260.0
5668,260.0
5669,260.0
5670,260.0
5671,260.0
5672,260.0
5673,260.0
5674,260.0
5675,260.0
5676,260.0
5677,260.0
5678,260.0
5679,260.0
5680,260.0
5681,260.0
5682,260.0
5683,260.0
5684,260.0
5685,260.0
5686,260.0
5687,260.0
5688,260.0
5689,260.0
5690,260.0
5691,260.0
5692,260.0
5693,260.0
5694,260.0
5695,260.0
5696,260.0
5697,260.0
5698,260.0
5699,260.0
5700,260.0
5701,260.0
5702,260.0
5703,260.0
5704,260.0
5705,260.0
5706,260.0
5707,260.0
5708,260.0
5709,260.0
5710,260.0
5711,260.0
5712,260.0
5713,260.0
5714,260.0
5715,260.0
5716,260.0
5717,260.0
5718,260.0
5719,260.0
5720,260.0
5721,260.0
5722,260.0
5723,260.0
5724,260.0
5725,260.0
5726,260.0
5727,260.0
5728,260.0
5729,260.0
5730,260.0
5731,260.0
5732,260.0
5733,260.0
5734,260.0
5735,260.0
5736,260.0
5737,260.0
5738,260.0
5739,260.0
5740,260.0
5741,260.0
5742,260.0
5743,260.0
5744,260.0
5745,260.0
5746,260.0
5747,260.0
5748,260.0
5749,260.0
5750,260.0
5751,260.0
5752,260.0
5753,260.0
5754,260.0
5755,260.0
5756,260.0
5757,260.0
5758,260.0
5759,260.0
5760,260.0
5761,260.0
5762,260.0
5763,260.0
5764,260.0
5765,260.0
5766,260.0
5767,260.0
5768,260.0
5769,260.0
5770,260.0
5771,260.0
5772,260.0
5773,260.0
5774,260.0
5775,260.0
5776,260.0
5777,260.0
5778,260.0
5779,260.0
5780,260.0
5781,260.0
5782,260.0
5783,260.0
5784,260.0
5785,260.0
5786,260.0
5787,260.0
5788,260.0
5789,260.0
5790,260.0
5791,260.0
5792,260.0
5793,260.0
5794,260.0
5795,260.0
5796,260.0
5797,260.0
5798,260.0
5799,260.0
5800,260.0
5801,260.0
5802,260.0
5803,260.0
5804,260.0
5805,260.0
5806,260.0
5807,260.0
5808,260.0
5809,260.0
5810,260.0
5811,260.0
5812,260.0
5813,260.0
5814,260.0
5815,260.0
5816,260.0
5817,260.0
5818,260.0
5819,260.0
5820,260.0
5821,260.0
5822,260.0
5823,260.0
5824,260.0
5825,260.0
5826,260.0
5827,260.0
5828,260.0
5829,260.0
5830,260.0
5831,260.0
5832,260.0
5833,260.0
5834,260.0
5835,260.0
5836,260.0
5837,260.0
5838,260.0
5839,260.0
5840,260.0
5841,260.0
5842,260.0
5843,260.0
5844,260.0
5845,260.0
5846,260.0
5847,260.0
5848,260.0
5849,260.0
5850,260.0
5851,260.0
5852,260.0
5853,260.0
5854,260.0
5855,260.0
5856,260.0
5857,260.0
5858,260.0
5859,260.0
5860,260.0
5861,260.0
5862,260.0
5863,260.0
5864,260.0
5865,260.0
5866,260.0
5867,260.0
5868,260.0
5869,260.0
5870,260.0
5871,260.0
5872,260.0
5873,260.0
5874,260.0
5875,260.0
5876,260.0
5877,260.0
5878,260.0
5879,260.0
5880,260.0
5881,260.0
5882,260.0
5883,260.0
5884,260.0
5885,260.0
5886,260.0
5887,260.0
5888,260.0
5889,260.0
5890,260.0
5891,260.0
5892,260.0
5893,260.0
5894,260.0
5895,260.0
5896,260.0
5897,260.0
5898,260.0
5899,260.0
5900,260.0
5901,260.0
5902,260.0
5903,260.0
5904,260.0
5905,260.0
5906,260.0
5907,260.0
5908,260.0
5909,260.0
5910,260.0
5911,260.0
5912,260.0
5913,260.0
5914,260.0
5915,260.0
5916,260.0
5917,260.0
5918,260.0
5919,260.0
5920,260.0
5921,260.0
5922,260.0
5923,260.0
5924,260.0
5925,260.0
5926,260.0
5927,260.0
5928,260.0
5929,260.0
5930,260.0
5931,260.0
5932,260.0
5933,260.0
5934,260.0
5935,260.0
5936,260.0
5937,260.0
5938,260.0
5939,260.0
5940,260.0
5941,260.0
5942,260.0
5943,260.0
5944,260.0
5945,260.0
5946,260.0
5947,260.0
5948,260.0
5949,260.0
5950,260.0
5951,260.0
5952,260.0
5953,260.0
5954,260.0
5955,260.0
5956,260.0
5957,260.0
5958,260.0
5959,260.0
5960,260.0
5961,260.0
5962,260.0
5963,260.0
5964,260.0
5965,260.0
5966,260.0
5967,260.0
5968,260.0
5969,260.0
5970,260.0
5971,260.0
5972,260.0
5973,260.0
5974,260.0
5975,260.0
5976,260.0
5977,260.0
5978,260.0
5979,260.0
5980,260.0
5981,260.0
5982,260.0
5983,260.0
5984,260.0
5985,260.0
5986,260.0
5987,260.0
5988,260.0
5989,260.0
5990,260.0
5991,260.0
5992,260.0
5993,260.0
5994,260.0
5995,260.0
5996,260.0
5997,260.0
5998,260.0
5999,260.0
6000,260.0
6001,260.0
6002,260.0
6003,260.0
6004,260.0
6005,260.0
6006,260.0
6007,260.0
6008,260.0
6009,260.0
6010,260.0
6011,260.0
6012,260.0
6013,260.0
6014,260.0
6015,260.0
6016,260.0
6017,260.0
6018,260.0
6019,260.0
6020,260.0
6021,260.0
6022,260.0
6023,260.0
6024,260.0
6025,260.0
6026,260.0
6027,260.0
6028,260.0
6029,260.0
6030,260.0
6031,260.0
6032,260.0
6033,260.0
6034,260.0
6035,260.0
6036,260.0
6037,260.0
6038,260.0
6039,260.0
6040,260.0
6041,260.0
6042,260.0
6043,260.0
6044,260.0
6045,260.0
6046,260.0
6047,260.0
6048,260.0
6049,260.0
6050,260.0
6051,260.0
6052,260.0
6053,260.0
6054,260.0
6055,260.0
6056,260.0
6057,260.0
6058,260.0
6059,260.0
6060,260.0
6061,260.0
6062,260.0
6063,260.0
6064,260.0
6065,260.0
6066,260.0
6067,260.0
6068,260.0
6069,260.0
6070,260.0
6071,260.0
6072,260.0
6073,260.0
6074,260.0
6075,260.0
6076,260.0
6077,260.0
6078,260.0
6079,260.0
6080,260.0
6081,260.0
6082,260.0
6083,260.0
6084,260.0
6085,260.0
6086,260.0
6087,260.0
6088,260.0
6089,260.0
6090,260.0
6091,260.0
6092,260.0
6093,260.0
6094,260.0
6095,260.0
6096,260.0
6097,260.0
6098,260.0
6099,260.0
6100,260.0
6101,260.0
6102,260.0
6103,260.0
6104,260.0
6105,260.0
6106,260.0
6107,260.0
6108,260.0
6109,260.0
6110,260.0
6111,260.0
6112,260.0
6113,260.0
6114,260.0
6115,260.0
6116,260.0
6117,260.0
6118,260.0
6119,260.0
6120,260.0
6121,260.0
6122,260.0
6123,260.0
6124,260.0
6125,260.0
6126,260.0
6127,260.0
6128,260.0
6129,260.0
6130,260.0
6131,260.0
6132,260.0
6133,260.0
6134,260.0
6135,260.0
6136,260.0
6137,260.0
6138,260.0
6139,260.0
6140,260.0
6141,260.0
6142,260.0
6143,260.0
6144,260.0
6145,260.0
6146,260.0
6147,260.0
6148,260.0
6149,260.0
6150,260.0
6151,260.0
6152,260.0
6153,260.0
6154,260.0
6155,260.0
6156,260.0
6157,260.0
6158,260.0
6159,260.0
6160,260.0
6161,260.0
6162,260.0
6163,260.0
6164,260.0
6165,260.0
6166,260.0
6167,260.0
6168,260.0
6169,260.0
6170,260.0
6171,260.0
6172,260.0
6173,260.0
6174,260.0
6175,260.0
6176,260.0
6177,260.0
6178,260.0
6179,260.0
6180,260.0
6181,260.0
6182,260.0
6183,260.0
6184,260.0
6185,260.0
6186,260.0
6187,260.0
6188,260.0
6189,260.0
6190,260.0
6191,260.0
6192,260.0
6193,260.0
6194,260.0
6195,260.0
6196,260.0
6197,260.0
6198,260.0
6199,260.0
6200,260.0
6201,260.0
6202,260.0
6203,260.0
6204,260.0
6205,260.0
6206,260.0
6207,260.0
6208,260.0
6209,260.0
6210,260.0
6211,260.0
6212,260.0
6213,260.0
6214,260.0
6215,260.0
6216,260.0
6217,260.0
6218,260.0
6219,260.0
6220,260.0
6221,260.0
6222,260.0
6223,260.0
6224,260.0
6225,260.0
6226,260.0
6227,260.0
6228,260.0
6229,260.0
6230,260.0
6231,260.0
6232,260.0
6233,260.0
6234,260.0
6235,260.0
6236,260.0
6237,260.0
6238,260.0
6239,260.0
6240,260.0
6241,260.0
6242,260.0
6243,260.0
6244,260.0
6245,260.0
6246,260.0
6247,260.0
6248,260.0
6249,260.0
6250,260.0
6251,260.0
6252,260.0
6253,260.0
6254,260.0
6255,260.0
6256,260.0
6257,260.0
6258,260.0
6259,260.0
6260,260.0
6261,260.0
6262,260.0
6263,260.0
6264,260.0
6265,260.0
6266,260.0
6267,260.0
6268,260.0
6269,260.0
6270,260.0
6271,260.0
6272,260.0
6273,260.0
6274,260.0
6275,260.0
6276,260.0
6277,260.0
6278,260.0
6279,260.0
6280,260.0
6281,260.0
6282,260.0
6283,260.0
6284,260.0
6285,260.0
6286,260.0
6287,260.0
6288,260.0
6289,260.0
6290,260.0
6291,260.0
6292,260.0
6293,260.0
6294,260.0
6295,260.0
6296,260.0
6297,260.0
6298,260.0
6299,260.0
6300,260.0
6301,260.0
6302,260.0
6303,260.0
6304,260.0
6305,260.0
6306,260.0
6307,260.0
6308,260.0
6309,260.0
6310,260.0
6311,260.0
6312,260.0
6313,260.0
6314,260.0
6315,260.0
6316,260.0
6317,260.0
6318,260.0
6319,260.0
6320,260.0
6321,260.0
6322,260.0
6323,260.0
6324,260.0
6325,260.0
6326,260.0
6327,260.0
6328,260.0
6329,260.0
6330,260.0
6331,260.0
6332,260.0
6333,260.0
6334,260.0
6335,260.0
6336,260.0
6337,260.0
6338,260.0
6339,260.0
6340,260.0
6341,260.0
6342,260.0
6343,260.0
6344,260.0
6345,260.0
6346,260.0
6347,260.0
6348,260.0
6349,260.0
6350,260.0
6351,260.0
6352,260.0
6353,260.0
6354,260.0
6355,260.0
6356,260.0
6357,260.0
6358,260.0
6359,260.0
6360,260.0
6361,260.0
6362,260.0
6363,260.0
6364,260.0
6365,260.0
6366,260.0
6367,260.0
6368,260.0
6369,260.0
6370,260.0
6371,260.0
6372,260.0
6373,260.0
6374,260.0
6375,260.0
6376,260.0
6377,260.0
6378,260.0
6379,260.0
6380,260.0
6381,260.0
6382,260.0
6383,260.0
6384,260.0
6385,260.0
6386,260.0
6387,260.0
6388,260.0
6389,260.0
6390,260.0
6391,260.0
6392,260.0
6393,260.0
6394,260.0
6395,260.0
6396,260.0
6397,260.0
6398,260.0
6399,260.0
6400,260.0
6401,260.0
6402,260.0
6403,260.0
6404,260.0
6405,260.0
6406,260.0
6407,260.0
6408,260.0
6409,260.0
6410,260.0
6411,260.0
6412,260.0
6413,260.0
6414,260.0
6415,260.0
6416,260.0
6417,260.0
6418,260.0
6419,260.0
6420,260.0
6421,260.0
6422,260.0
6423,260.0
6424,260.0
6425,260.0
6426,260.0
6427,260.0
6428,260.0
6429,260.0
6430,260.0
6431,260.0
6432,260.0
6433,260.0
6434,260.0
6435,260.0
6436,260.0
6437,260.0
6438,260.0
6439,260.0
6440,260.0
6441,260.0
6442,260.0
6443,260.0
6444,260.0
6445,260.0
6446,260.0
6447,260.0
6448,260.0
6449,260.0
6450,260.0
6451,260.0
6452,260.0
6453,260.0
6454,260.0
6455,260.0
6456,260.0
6457,260.0
6458,260.0
6459,260.0
6460,260.0
6461,260.0
6462,260.0
6463,260.0
6464,260.0
6465,260.0
6466,260.0
6467,260.0
6468,260.0
6469,260.0
6470,260.0
6471,260.0
6472,260.0
6473,260.0
6474,260.0
6475,260.0
6476,260.0
6477,260.0
6478,260.0
6479,260.0
6480,260.0
6481,260.0
6482,260.0
6483,260.0
6484,260.0
6485,260.0
6486,260.0
6487,260.0
6488,260.0
6489,260.0
6490,260.0
6491,260.0
6492,260.0
6493,260.0
6494,260.0
6495,260.0
6496,260.0
6497,260.0
6498,260.0
6499,260.0
6500,260.0
6501,260.0
6502,260.0
6503,260.0
6504,260.0
6505,260.0
6506,260.0
6507,260.0
6508,260.0
6509,260.0
6510,260.0
6511,260.0
6512,260.0
6513,260.0
6514,260.0
6515,260.0
6516,260.0
6517,260.0
6518,260.0
6519,260.0
6520,260.0
6521,260.0
6522,260.0
6523,260.0
6524,260.0
6525,260.0
6526,260.0
6527,260.0
6528,260.0
6529,260.0
6530,260.0
6531,260.0
6532,260.0
6533,260.0
6534,260.0
6535,260.0
6536,260.0
6537,260.0
6538,260.0
6539,260.0
6540,260.0
6541,260.0
6542,260.0
6543,260.0
6544,260.0
6545,260.0
6546,260.0
6547,260.0
6548,260.0
6549,260.0
6550,260.0
6551,260.0
6552,260.0
6553,260.0
6554,260.0
6555,260.0
6556,260.0
6557,260.0
6558,260.0
6559,260.0
6560,260.0
6561,260.0
6562,260.0
6563,260.0
6564,260.0
6565,260.0
6566,260.0
6567,260.0
6568,260.0
6569,260.0
6570,260.0
6571,260.0
6572,260.0
6573,260.0
6574,260.0
6575,260.0
6576,260.0
6577,260.0
6578,260.0
6579,260.0
6580,260.0
6581,260.0
6582,260.0
6583,260.0
6584,260.0
6585,260.0
6586,260.0
6587,260.0
6588,260.0
6589,260.0
6590,260.0
6591,260.0
6592,260.0
6593,260.0
6594,260.0
6595,260.0
6596,260.0
6597,260.0
6598,260.0
6599,260.0
6600,260.0
6601,260.0
6602,260.0
6603,260.0
6604,260.0
6605,260.0
6606,260.0
6607,260.0
6608,260.0
6609,260.0
6610,260.0
6611,260.0
6612,260.0
6613,260.0
6614,260.0
6615,260.0
6616,260.0
6617,260.0
6618,260.0
6619,260.0
6620,260.0
6621,260.0
6622,260.0
6623,260.0
6624,260.0
6625,260.0
6626,260.0
6627,260.0
6628,260.0
6629,260.0
6630,260.0
6631,260.0
6632,260.0
6633,260.0
6634,260.0
6635,260.0
6636,260.0
6637,260.0
6638,260.0
6639,260.0
6640,260.0
6641,260.0
6642,260.0
6643,260.0
6644,260.0
6645,260.0
6646,260.0
6647,260.0
6648,260.0
6649,260.0
6650,260.0
6651,260.0
6652,260.0
6653,260.0
6654,260.0
6655,260.0
6656,260.0
6657,260.0
6658,260.0
6659,260.0
6660,260.0
6661,260.0
6662,260.0
6663,260.0
6664,260.0
6665,260.0
6666,260.0
6667,260.0
6668,260.0
6669,260.0
6670,260.0
6671,260.0
6672,260.0
6673,260.0
6674,260.0
6675,260.0
6676,260.0
6677,260.0
6678,260.0
6679,260.0
6680,260.0
6681,260.0
6682,260.0
6683,260.0
6684,260.0
6685,260.0
6686,260.0
6687,260.0
6688,260.0
6689,260.0
6690,260.0
6691,260.0
6692,260.0
6693,260.0
6694,260.0
6695,260.0
6696,260.0
6697,260.0
6698,260.0
6699,260.0
6700,260.0
6701,260.0
6702,260.0
6703,260.0
6704,260.0
6705,260.0
6706,260.0
6707,260.0
6708,260.0
6709,260.0
6710,260.0
6711,260.0
6712,260.0
6713,260.0
6714,260.0
6715,260.0
6716,260.0
6717,260.0
6718,260.0
6719,260.0
6720,260.0
6721,260.0
6722,260.0
6723,260.0
6724,260.0
6725,260.0
6726,260.0
6727,260.0
6728,260.0
6729,260.0
6730,260.0
6731,260.0
6732,260.0
6733,260.0
6734,260.0
6735,260.0
6736,260.0
6737,260.0
6738,260.0
6739,260.0
6740,260.0
6741,260.0
6742,260.0
6743,260.0
6744,260.0
6745,260.0
6746,260.0
6747,260.0
6748,260.0
6749,260.0
6750,260.0
6751,260.0
6752,260.0
6753,260.0
6754,260.0
6755,260.0
6756,260.0
6757,260.0
6758,260.0
6759,260.0
6760,260.0
6761,260.0
6762,260.0
6763,260.0
6764,260.0
6765,260.0
6766,260.0
6767,260.0
6768,260.0
6769,260.0
6770,260.0
6771,260.0
6772,260.0
6773,260.0
6774,260.0
6775,260.0
6776,260.0
6777,260.0
6778,260.0
6779,260.0
6780,260.0
6781,260.0
6782,260.0
6783,260.0
6784,260.0
6785,260.0
6786,260.0
6787,260.0
6788,260.0
6789,260.0
6790,260.0
6791,260.0
6792,260.0
6793,260.0
6794,260.0
6795,260.0
6796,260.0
6797,260.0
6798,260.0
6799,260.0
6800,260.0
6801,260.0
6802,260.0
6803,260.0
6804,260.0
6805,260.0
6806,260.0
6807,260.0
6808,260.0
6809,260.0
6810,260.0
6811,260.0
6812,260.0
6813,260.0
6814,260.0
6815,260.0
6816,260.0
6817,260.0
6818,260.0
6819,260.0
6820,260.0
6821,260.0
6822,260.0
6823,260.0
6824,260.0
6825,260.0
6826,260.0
6827,260.0
6828,260.0
6829,260.0
6830,260.0
6831,260.0
6832,260.0
6833,260.0
6834,260.0
6835,260.0
6836,260.0
6837,260.0
6838,260.0
6839,260.0
6840,260.0
6841,260.0
6842,260.0
6843,260.0
6844,260.0
6845,260.0
6846,260.0
6847,260.0
6848,260.0
6849,260.0
6850,260.0
6851,260.0
6852,260.0
6853,260.0
6854,260.0
6855,260.0
6856,260.0
6857,260.0
6858,260.0
6859,260.0
6860,260.0
6861,260.0
6862,260.0
6863,260.0
6864,260.0
6865,260.0
6866,260.0
6867,260.0
6868,260.0
6869,260.0
6870,260.0
6871,260.0
6872,260.0
6873,260.0
6874,260.0
6875,260.0
6876,260.0
6877,260.0
6878,260.0
6879,260.0
6880,260.0
6881,260.0
6882,260.0
6883,260.0
6884,260.0
6885,260.0
6886,260.0
6887,260.0
6888,260.0
6889,260.0
6890,260.0
6891,260.0
6892,260.0
6893,260.0
6894,260.0
6895,260.0
6896,260.0
6897,260.0
6898,260.0
6899,260.0
6900,260.0
6901,260.0
6902,260.0
6903,260.0
6904,260.0
6905,260.0
6906,260.0
6907,260.0
6908,260.0
6909,260.0
6910,260.0
6911,260.0
6912,260.0
6913,260.0
6914,260.0
6915,260.0
6916,260.0
6917,260.0
6918,260.0
6919,260.0
6920,260.0
6921,260.0
6922,260.0
6923,260.0
6924,260.0
6925,260.0
6926,260.0
6927,260.0
6928,260.0
6929,260.0
6930,260.0
6931,260.0
6932,260.0
6933,260.0
6934,260.0
6935,260.0
6936,260.0
6937,260.0
6938,260.0
6939,260.0
6940,260.0
6941,260.0
6942,260.0
6943,260.0
6944,260.0
6945,260.0
6946,260.0
6947,260.0
6948,260.0
6949,260.0
6950,260.0
6951,260.0
6952,260.0
6953,260.0
6954,260.0
6955,260.0
6956,260.0
6957,260.0
6958,260.0
6959,260.0
6960,260.0
6961,260.0
6962,260.0
6963,260.0
6964,260.0
6965,260.0
6966,260.0
6967,260.0
6968,260.0
6969,260.0
6970,260.0
6971,260.0
6972,260.0
6973,260.0
6974,260.0
6975,260.0
6976,260.0
6977,260.0
6978,260.0
6979,260.0
6980,260.0
6981,260.0
6982,260.0
6983,260.0
6984,260.0
6985,260.0
6986,260.0
6987,260.0
6988,260.0
6989,260.0
6990,260.0
6991,260.0
6992,260.0
6993,260.0
6994,260.0
6995,260.0
6996,260.0
6997,260.0
6998,260.0
6999,260.0
7000,260.0
7001,260.0
7002,260.0
7003,260.0
7004,260.0
7005,260.0
7006,260.0
7007,260.0
7008,260.0
7009,260.0
7010,260.0
7011,260.0
7012,260.0
7013,260.0
7014,260.0
7015,260.0
7016,260.0
7017,260.0
7018,260.0
7019,260.0
7020,260.0
7021,260.0
7022,260.0
7023,260.0
7024,260.0
7025,260.0
7026,260.0
7027,260.0
7028,260.0
7029,260.0
7030,260.0
7031,260.0
7032,260.0
7033,260.0
7034,260.0
7035,260.0
7036,260.0
7037,260.0
7038,260.0
7039,260.0
7040,260.0
7041,260.0
7042,260.0
7043,260.0
7044,260.0
7045,260.0
7046,260.0
7047,260.0
7048,260.0
7049,260.0
7050,260.0
7051,260.0
7052,260.0
7053,260.0
7054,260.0
7055,260.0
7056,260.0
7057,260.0
7058,260.0
7059,260.0
7060,260.0
7061,260.0
7062,260.0
7063,260.0
7064,260.0
7065,260.0
7066,260.0
7067,260.0
7068,260.0
7069,260.0
7070,260.0
7071,260.0
7072,260.0
7073,260.0
7074,260.0
7075,260.0
7076,260.0
7077,260.0
7078,260.0
7079,260.0
7080,260.0
7081,260.0
7082,260.0
7083,260.0
7084,260.0
7085,260.0
7086,260.0
7087,260.0
7088,260.0
7089,260.0
7090,260.0
7091,260.0
7092,260.0
7093,260.0
7094,260.0
7095,260.0
7096,260.0
7097,260.0
7098,260.0
7099,260.0
7100,260.0
7101,260.0
7102,260.0
7103,260.0
7104,260.0
7105,260.0
7106,260.0
7107,260.0
7108,260.0
7109,260.0
7110,260.0
7111,260.0
7112,260.0
7113,260.0
7114,260.0
7115,260.0
7116,260.0
7117,260.0
7118,260.0
7119,260.0
7120,260.0
7121,260.0
7122,260.0
7123,260.0
7124,260.0
7125,260.0
7126,260.0
7127,260.0
7128,260.0
7129,260.0
7130,260.0
7131,260.0
7132,260.0
7133,260.0
7134,260.0
7135,260.0
7136,260.0
7137,260.0
7138,260.0
7139,260.0
7140,260.0
7141,260.0
7142,260.0
7143,260.0
7144,260.0
7145,260.0
7146,260.0
7147,260.0
7148,260.0
7149,260.0
7150,260.0
7151,260.0
7152,260.0
7153,260.0
7154,260.0
7155,260.0
7156,260.0
7157,260.0
7158,260.0
7159,260.0
7160,260.0
7161,260.0
7162,260.0
7163,260.0
7164,260.0
7165,260.0
7166,260.0
7167,260.0
7168,260.0
7169,260.0
7170,260.0
7171,260.0
7172,260.0
7173,260.0
7174,260.0
7175,260.0
7176,260.0
7177,260.0
7178,260.0
7179,260.0
7180,260.0
7181,260.0
7182,260.0
7183,260.0
7184,260.0
7185,260.0
7186,260.0
7187,260.0
7188,260.0
7189,260.0
7190,260.0
7191,260.0
7192,260.0
7193,260.0
7194,260.0
7195,260.0
7196,260.0
7197,260.0
7198,260.0
7199,260.0
7200,260.0
7201,260.0
7202,260.0
7203,260.0
7204,260.0
7205,260.0
7206,260.0
7207,260.0
7208,260.0
7209,260.0
7210,260.0
7211,260.0
7212,260.0
7213,260.0
7214,260.0
7215,260.0
7216,260.0
7217,260.0
7218,260.0
7219,260.0
7220,260.0
7221,260.0
7222,260.0
7223,260.0
7224,260.0
7225,260.0
7226,260.0
7227,260.0
7228,260.0
7229,260.0
7230,260.0
7231,260.0
7232,260.0
7233,260.0
7234,260.0
7235,260.0
7236,260.0
7237,260.0
7238,260.0
7239,260.0
7240,260.0
7241,260.0
