,Electrolysis,Fuel Cell
112,341.0,0.0
113,341.0,0.0
114,341.0,0.0
115,341.0,0.0
116,341.0,0.0
117,341.0,0.0
118,341.0,0.0
119,341.0,0.0
120,341.0,0.0
121,341.0,0.0
122,341.0,0.0
123,341.0,0.0
124,341.0,0.0
125,341.0,0.0
126,341.0,0.0
127,341.0,0.0
128,0.0,204.6
129,0.0,204.6
130,0.0,204.6
131,0.0,204.6
132,0.0,204.6
133,341.0,0.0
134,341.0,0.0
135,341.0,0.0
136,341.0,0.0
137,341.0,0.0
138,341.0,0.0
139,341.0,0.0
140,341.0,0.0
141,341.0,0.0
142,341.0,0.0
143,341.0,0.0
144,341.0,0.0
145,341.0,0.0
146,341.0,0.0
147,341.0,0.0
148,341.0,0.0
149,341.0,0.0
150,341.0,0.0
151,341.0,0.0
152,0.0,204.6
153,0.0,204.6
154,0.0,204.6
155,0.0,204.6
156,0.0,204.6
157,341.0,0.0
158,341.0,0.0
159,341.0,0.0
160,341.0,0.0
161,341.0,0.0
162,341.0,0.0
163,341.0,0.0
164,341.0,0.0
165,341.0,0.0
166,341.0,0.0
167,341.0,0.0
168,341.0,0.0
169,341.0,0.0
170,341.0,0.0
171,341.0,0.0
172,341.0,0.0
173,341.0,0.0
174,341.0,0.0
175,341.0,0.0
176,341.0,0.0
177,0.0,204.6
178,0.0,204.6
179,0.0,204.6
180,0.0,204.6
181,341.0,0.0
182,341.0,0.0
183,341.0,0.0
184,341.0,0.0
185,341.0,0.0
186,341.0,0.0
187,341.0,0.0
188,341.0,0.0
189,341.0,0.0
190,341.0,0.0
191,341.0,0.0
192,341.0,0.0
193,341.0,0.0
194,341.0,0.0
195,341.0,0.0
196,341.0,0.0
197,341.0,0.0
198,341.0,0.0
199,341.0,0.0
200,0.0,204.6
201,0.0,204.6
202,0.0,204.6
203,0.0,204.6
204,0.0,204.6
205,341.0,0.0
206,341.0,0.0
207,341.0,0.0
208,341.0,0.0
209,341.0,0.0
210,341.0,0.0
211,341.0,0.0
212,341.0,0.0
213,341.0,0.0
214,341.0,0.0
215,341.0,0.0
216,341.0,0.0
217,341.0,0.0
218,341.0,0.0
219,341.0,0.0
220,341.0,0.0
221,341.0,0.0
222,341.0,0.0
223,341.0,0.0
224,341.0,0.0
225,0.0,204.6
226,0.0,204.6
227,0.0,204.6
228,0.0,204.6
229,341.0,0.0
230,341.0,0.0
231,341.0,0.0
232,341.0,0.0
233,341.0,0.0
234,341.0,0.0
235,341.0,0.0
236,341.0,0.0
237,341.0,0.0
238,341.0,0.0
239,341.0,0.0
240,341.0,0.0
241,341.0,0.0
242,341.0,0.0
243,341.0,0.0
244,341.0,0.0
245,341.0,0.0
246,341.0,0.0
247,0.0,204.6
248,0.0,204.6
249,0.0,204.6
250,0.0,204.6
251,0.0,204.6
252,0.0,204.6
253,0.0,204.6
254,341.0,0.0
255,341.0,0.0
256,341.0,0.0
257,341.0,0.0
258,341.0,0.0
259,341.0,0.0
260,341.0,0.0
261,341.0,0.0
262,341.0,0.0
263,341.0,0.0
264,341.0,0.0
265,341.0,0.0
266,341.0,0.0
267,341.0,0.0
268,341.0,0.0
269,341.0,0.0
270,341.0,0.0
271,341.0,0.0
272,341.0,0.0
273,341.0,0.0
274,341.0,0.0
275,341.0,0.0
276,341.0,0.0
277,341.0,0.0
278,341.0,0.0
279,341.0,0.0
280,341.0,0.0
281,341.0,0.0
282,341.0,0.0
283,341.0,0.0
284,341.0,0.0
285,341.0,0.0
286,341.0,0.0
287,341.0,0.0
288,341.0,0.0
289,341.0,0.0
290,341.0,0.0
291,341.0,0.0
292,341.0,0.0
293,341.0,0.0
294,341.0,0.0
295,341.0,0.0
296,0.0,204.6
297,0.0,204.6
298,0.0,204.6
299,0.0,204.6
300,0.0,204.6
301,341.0,0.0
302,341.0,0.0
303,341.0,0.0
304,341.0,0.0
305,341.0,0.0
306,341.0,0.0
307,341.0,0.0
308,341.0,0.0
309,341.0,0.0
310,341.0,0.0
311,341.0,0.0
312,341.0,0.0
313,341.0,0.0
314,341.0,0.0
315,341.0,0.0
316,341.0,0.0
317,341.0,0.0
318,341.0,0.0
319,341.0,0.0
320,0.0,204.6
321,0.0,204.6
322,0.0,204.6
323,0.0,204.6
324,0.0,204.6
325,0.0,204.6
326,341.0,0.0
327,341.0,0.0
328,341.0,0.0
329,341.0,0.0
330,341.0,0.0
331,341.0,0.0
332,341.0,0.0
333,341.0,0.0
334,341.0,0.0
335,341.0,0.0
336,341.0,0.0
337,341.0,0.0
338,341.0,0.0
339,341.0,0.0
340,341.0,0.0
341,341.0,0.0
342,341.0,0.0
343,341.0,0.0
344,0.0,204.6
345,0.0,204.6
346,0.0,204.6
347,0.0,204.6
348,0.0,204.6
349,0.0,204.6
350,341.0,0.0
351,341.0,0.0
352,341.0,0.0
353,341.0,0.0
354,341.0,0.0
355,341.0,0.0
356,341.0,0.0
357,341.0,0.0
358,341.0,0.0
359,341.0,0.0
360,341.0,0.0
361,341.0,0.0
362,341.0,0.0
363,341.0,0.0
364,341.0,0.0
365,341.0,0.0
366,341.0,0.0
367,341.0,0.0
368,0.0,204.6
369,0.0,204.6
370,0.0,204.6
371,0.0,204.6
372,0.0,204.6
373,0.0,204.6
374,341.0,0.0
375,341.0,0.0
376,341.0,0.0
377,341.0,0.0
378,341.0,0.0
379,341.0,0.0
380,341.0,0.0
381,341.0,0.0
382,341.0,0.0
383,341.0,0.0
384,341.0,0.0
385,341.0,0.0
386,341.0,0.0
387,341.0,0.0
388,341.0,0.0
389,341.0,0.0
390,341.0,0.0
391,341.0,0.0
392,0.0,204.6
393,0.0,204.6
394,0.0,204.6
395,0.0,204.6
396,0.0,204.6
397,0.0,204.6
398,341.0,0.0
399,341.0,0.0
400,341.0,0.0
401,341.0,0.0
402,341.0,0.0
403,341.0,0.0
404,341.0,0.0
405,341.0,0.0
406,341.0,0.0
407,341.0,0.0
408,341.0,0.0
409,341.0,0.0
410,341.0,0.0
411,341.0,0.0
412,341.0,0.0
413,341.0,0.0
414,341.0,0.0
415,341.0,0.0
416,341.0,0.0
417,341.0,0.0
418,341.0,0.0
419,341.0,0.0
420,341.0,0.0
421,341.0,0.0
422,341.0,0.0
423,341.0,0.0
424,341.0,0.0
425,341.0,0.0
426,341.0,0.0
427,341.0,0.0
428,341.0,0.0
429,341.0,0.0
430,341.0,0.0
431,341.0,0.0
432,341.0,0.0
433,341.0,0.0
434,341.0,0.0
435,341.0,0.0
436,341.0,0.0
437,341.0,0.0
438,341.0,0.0
439,341.0,0.0
440,341.0,0.0
441,341.0,0.0
442,0.0,204.6
443,341.0,0.0
444,341.0,0.0
445,341.0,0.0
446,341.0,0.0
447,341.0,0.0
448,341.0,0.0
449,341.0,0.0
450,341.0,0.0
451,341.0,0.0
452,341.0,0.0
453,341.0,0.0
454,341.0,0.0
455,341.0,0.0
456,341.0,0.0
457,341.0,0.0
458,341.0,0.0
459,341.0,0.0
460,341.0,0.0
461,341.0,0.0
462,341.0,0.0
463,341.0,0.0
464,0.0,204.6
465,0.0,204.6
466,0.0,204.6
467,0.0,204.6
468,341.0,0.0
469,341.0,0.0
470,341.0,0.0
471,341.0,0.0
472,341.0,0.0
473,341.0,0.0
474,341.0,0.0
475,341.0,0.0
476,341.0,0.0
477,341.0,0.0
478,341.0,0.0
479,341.0,0.0
480,341.0,0.0
481,341.0,0.0
482,341.0,0.0
483,341.0,0.0
484,341.0,0.0
485,341.0,0.0
486,341.0,0.0
487,341.0,0.0
488,341.0,0.0
489,0.0,204.6
490,0.0,204.6
491,0.0,204.6
492,0.0,204.6
493,341.0,0.0
494,341.0,0.0
495,341.0,0.0
496,341.0,0.0
497,341.0,0.0
498,341.0,0.0
499,341.0,0.0
500,341.0,0.0
501,341.0,0.0
502,341.0,0.0
503,341.0,0.0
504,341.0,0.0
505,341.0,0.0
506,341.0,0.0
507,341.0,0.0
508,341.0,0.0
509,341.0,0.0
510,341.0,0.0
511,341.0,0.0
512,0.0,204.6
513,0.0,204.6
514,0.0,204.6
515,0.0,204.6
516,0.0,204.6
517,341.0,0.0
518,341.0,0.0
519,341.0,0.0
520,341.0,0.0
521,341.0,0.0
522,341.0,0.0
523,341.0,0.0
524,341.0,0.0
525,341.0,0.0
526,341.0,0.0
527,341.0,0.0
528,341.0,0.0
529,341.0,0.0
530,341.0,0.0
531,341.0,0.0
532,341.0,0.0
533,341.0,0.0
534,341.0,0.0
535,341.0,0.0
536,0.0,204.6
537,0.0,204.6
538,0.0,204.6
539,0.0,204.6
540,341.0,0.0
541,341.0,0.0
542,341.0,0.0
543,341.0,0.0
544,341.0,0.0
545,341.0,0.0
546,341.0,0.0
547,341.0,0.0
548,341.0,0.0
549,341.0,0.0
550,341.0,0.0
551,341.0,0.0
552,341.0,0.0
553,341.0,0.0
554,341.0,0.0
555,341.0,0.0
556,341.0,0.0
557,341.0,0.0
558,341.0,0.0
559,341.0,0.0
560,341.0,0.0
561,341.0,0.0
562,341.0,0.0
563,341.0,0.0
564,341.0,0.0
565,341.0,0.0
566,341.0,0.0
567,341.0,0.0
568,341.0,0.0
569,341.0,0.0
570,341.0,0.0
571,341.0,0.0
572,341.0,0.0
573,341.0,0.0
574,341.0,0.0
575,341.0,0.0
576,341.0,0.0
577,341.0,0.0
578,341.0,0.0
579,341.0,0.0
580,341.0,0.0
581,341.0,0.0
582,341.0,0.0
583,341.0,0.0
584,0.0,204.6
585,0.0,204.6
586,0.0,204.6
587,0.0,204.6
588,0.0,204.6
589,0.0,204.6
590,341.0,0.0
591,341.0,0.0
592,341.0,0.0
593,341.0,0.0
594,341.0,0.0
595,341.0,0.0
596,341.0,0.0
597,341.0,0.0
598,341.0,0.0
599,341.0,0.0
600,341.0,0.0
601,341.0,0.0
602,341.0,0.0
603,341.0,0.0
604,341.0,0.0
605,341.0,0.0
606,341.0,0.0
607,341.0,0.0
608,341.0,0.0
609,341.0,0.0
610,341.0,0.0
611,341.0,0.0
612,341.0,0.0
613,341.0,0.0
614,341.0,0.0
615,341.0,0.0
616,341.0,0.0
617,341.0,0.0
618,341.0,0.0
619,341.0,0.0
620,341.0,0.0
621,341.0,0.0
622,341.0,0.0
623,341.0,0.0
624,341.0,0.0
625,341.0,0.0
626,341.0,0.0
627,341.0,0.0
628,341.0,0.0
629,341.0,0.0
630,341.0,0.0
631,341.0,0.0
632,341.0,0.0
633,341.0,0.0
634,341.0,0.0
635,341.0,0.0
636,341.0,0.0
637,341.0,0.0
638,341.0,0.0
639,341.0,0.0
640,341.0,0.0
641,341.0,0.0
642,341.0,0.0
643,341.0,0.0
644,341.0,0.0
645,341.0,0.0
646,341.0,0.0
647,341.0,0.0
648,341.0,0.0
649,341.0,0.0
650,341.0,0.0
651,341.0,0.0
652,341.0,0.0
653,341.0,0.0
654,341.0,0.0
655,341.0,0.0
656,341.0,0.0
657,341.0,0.0
658,341.0,0.0
659,341.0,0.0
660,341.0,0.0
661,341.0,0.0
662,341.0,0.0
663,341.0,0.0
664,341.0,0.0
665,341.0,0.0
666,341.0,0.0
667,341.0,0.0
668,341.0,0.0
669,341.0,0.0
670,341.0,0.0
671,341.0,0.0
672,341.0,0.0
673,341.0,0.0
674,341.0,0.0
675,341.0,0.0
676,341.0,0.0
677,341.0,0.0
678,341.0,0.0
679,341.0,0.0
680,341.0,0.0
681,341.0,0.0
682,341.0,0.0
683,341.0,0.0
684,341.0,0.0
685,341.0,0.0
686,341.0,0.0
687,341.0,0.0
688,341.0,0.0
689,341.0,0.0
690,341.0,0.0
691,341.0,0.0
692,341.0,0.0
693,341.0,0.0
694,341.0,0.0
695,341.0,0.0
696,341.0,0.0
697,341.0,0.0
698,341.0,0.0
699,341.0,0.0
700,341.0,0.0
701,341.0,0.0
702,341.0,0.0
703,341.0,0.0
704,341.0,0.0
705,341.0,0.0
706,341.0,0.0
707,341.0,0.0
708,341.0,0.0
709,341.0,0.0
710,341.0,0.0
711,341.0,0.0
712,341.0,0.0
713,341.0,0.0
714,341.0,0.0
715,341.0,0.0
716,341.0,0.0
717,341.0,0.0
718,341.0,0.0
719,341.0,0.0
720,341.0,0.0
721,341.0,0.0
722,341.0,0.0
723,341.0,0.0
724,341.0,0.0
725,341.0,0.0
726,341.0,0.0
727,341.0,0.0
728,341.0,0.0
729,341.0,0.0
730,341.0,0.0
731,341.0,0.0
732,341.0,0.0
733,341.0,0.0
734,341.0,0.0
735,341.0,0.0
736,341.0,0.0
737,341.0,0.0
738,341.0,0.0
739,341.0,0.0
740,341.0,0.0
741,341.0,0.0
742,341.0,0.0
743,341.0,0.0
744,341.0,0.0
745,341.0,0.0
746,341.0,0.0
747,341.0,0.0
748,341.0,0.0
749,341.0,0.0
750,341.0,0.0
751,341.0,0.0
752,0.0,204.6
753,0.0,204.6
754,0.0,204.6
755,0.0,204.6
756,0.0,204.6
757,0.0,204.6
758,341.0,0.0
759,341.0,0.0
760,341.0,0.0
761,341.0,0.0
762,341.0,0.0
763,341.0,0.0
764,341.0,0.0
765,341.0,0.0
766,341.0,0.0
767,341.0,0.0
768,341.0,0.0
769,341.0,0.0
770,341.0,0.0
771,341.0,0.0
772,341.0,0.0
773,341.0,0.0
774,341.0,0.0
775,341.0,0.0
776,0.0,204.6
777,0.0,204.6
778,0.0,204.6
779,0.0,204.6
780,341.0,0.0
781,341.0,0.0
782,341.0,0.0
783,341.0,0.0
784,341.0,0.0
785,341.0,0.0
786,341.0,0.0
787,341.0,0.0
788,341.0,0.0
789,341.0,0.0
790,341.0,0.0
791,341.0,0.0
792,341.0,0.0
793,341.0,0.0
794,341.0,0.0
795,341.0,0.0
796,341.0,0.0
797,341.0,0.0
798,341.0,0.0
799,0.0,204.6
800,0.0,204.6
801,0.0,204.6
802,0.0,204.6
803,0.0,204.6
804,0.0,204.6
805,0.0,204.6
806,341.0,0.0
807,341.0,0.0
808,341.0,0.0
809,341.0,0.0
810,341.0,0.0
811,341.0,0.0
812,341.0,0.0
813,341.0,0.0
814,341.0,0.0
815,341.0,0.0
816,341.0,0.0
817,341.0,0.0
818,341.0,0.0
819,341.0,0.0
820,341.0,0.0
821,341.0,0.0
822,341.0,0.0
823,341.0,0.0
824,341.0,0.0
825,0.0,204.6
826,0.0,204.6
827,0.0,204.6
828,0.0,204.6
829,341.0,0.0
830,341.0,0.0
831,341.0,0.0
832,341.0,0.0
833,341.0,0.0
834,341.0,0.0
835,341.0,0.0
836,341.0,0.0
837,341.0,0.0
838,341.0,0.0
839,341.0,0.0
840,341.0,0.0
841,341.0,0.0
842,341.0,0.0
843,341.0,0.0
844,341.0,0.0
845,341.0,0.0
846,341.0,0.0
847,341.0,0.0
848,0.0,204.6
849,0.0,204.6
850,0.0,204.6
851,0.0,204.6
852,0.0,204.6
853,0.0,204.6
854,341.0,0.0
855,341.0,0.0
856,341.0,0.0
857,341.0,0.0
858,341.0,0.0
859,341.0,0.0
860,341.0,0.0
861,341.0,0.0
862,341.0,0.0
863,341.0,0.0
864,341.0,0.0
865,341.0,0.0
866,341.0,0.0
867,341.0,0.0
868,341.0,0.0
869,341.0,0.0
870,341.0,0.0
871,341.0,0.0
872,341.0,0.0
873,341.0,0.0
874,341.0,0.0
875,341.0,0.0
876,0.0,204.6
877,0.0,204.6
878,341.0,0.0
879,341.0,0.0
880,341.0,0.0
881,341.0,0.0
882,341.0,0.0
883,341.0,0.0
884,341.0,0.0
885,341.0,0.0
886,341.0,0.0
887,341.0,0.0
888,341.0,0.0
889,341.0,0.0
890,341.0,0.0
891,341.0,0.0
892,341.0,0.0
893,341.0,0.0
894,341.0,0.0
895,0.0,204.6
896,0.0,204.6
897,0.0,204.6
898,0.0,204.6
899,0.0,204.6
900,0.0,204.6
901,0.0,204.6
902,341.0,0.0
903,341.0,0.0
904,341.0,0.0
905,341.0,0.0
906,341.0,0.0
907,341.0,0.0
908,341.0,0.0
909,341.0,0.0
910,341.0,0.0
911,341.0,0.0
912,341.0,0.0
913,341.0,0.0
914,341.0,0.0
915,341.0,0.0
916,341.0,0.0
917,341.0,0.0
918,341.0,0.0
919,0.0,204.6
920,0.0,204.6
921,0.0,204.6
922,0.0,204.6
923,0.0,204.6
924,0.0,204.6
925,341.0,0.0
926,341.0,0.0
927,341.0,0.0
928,341.0,0.0
929,341.0,0.0
930,341.0,0.0
931,341.0,0.0
932,341.0,0.0
933,341.0,0.0
934,341.0,0.0
935,341.0,0.0
936,341.0,0.0
937,341.0,0.0
938,341.0,0.0
939,341.0,0.0
940,341.0,0.0
941,341.0,0.0
942,341.0,0.0
943,341.0,0.0
944,341.0,0.0
945,341.0,0.0
946,341.0,0.0
947,341.0,0.0
948,341.0,0.0
949,341.0,0.0
950,341.0,0.0
951,341.0,0.0
952,341.0,0.0
953,341.0,0.0
954,341.0,0.0
955,341.0,0.0
956,341.0,0.0
957,341.0,0.0
958,341.0,0.0
959,341.0,0.0
960,341.0,0.0
961,341.0,0.0
962,341.0,0.0
963,341.0,0.0
964,341.0,0.0
965,341.0,0.0
966,341.0,0.0
967,341.0,0.0
968,341.0,0.0
969,0.0,204.6
970,341.0,0.0
971,341.0,0.0
972,341.0,0.0
973,341.0,0.0
974,341.0,0.0
975,341.0,0.0
976,341.0,0.0
977,341.0,0.0
978,341.0,0.0
979,341.0,0.0
980,341.0,0.0
981,341.0,0.0
982,341.0,0.0
983,341.0,0.0
984,341.0,0.0
985,341.0,0.0
986,341.0,0.0
987,341.0,0.0
988,341.0,0.0
989,341.0,0.0
990,341.0,0.0
991,341.0,0.0
992,341.0,0.0
993,0.0,204.6
994,0.0,204.6
995,0.0,204.6
996,0.0,204.6
997,341.0,0.0
998,341.0,0.0
999,341.0,0.0
1000,341.0,0.0
1001,341.0,0.0
1002,341.0,0.0
1003,341.0,0.0
1004,341.0,0.0
1005,341.0,0.0
1006,341.0,0.0
1007,341.0,0.0
1008,341.0,0.0
1009,341.0,0.0
1010,341.0,0.0
1011,341.0,0.0
1012,341.0,0.0
1013,341.0,0.0
1014,341.0,0.0
1015,341.0,0.0
1016,341.0,0.0
1017,0.0,204.6
1018,0.0,204.6
1019,0.0,204.6
1020,0.0,204.6
1021,341.0,0.0
1022,341.0,0.0
1023,341.0,0.0
1024,341.0,0.0
1025,341.0,0.0
1026,341.0,0.0
1027,341.0,0.0
1028,341.0,0.0
1029,341.0,0.0
1030,341.0,0.0
1031,341.0,0.0
1032,341.0,0.0
1033,341.0,0.0
1034,341.0,0.0
1035,341.0,0.0
1036,341.0,0.0
1037,341.0,0.0
1038,341.0,0.0
1039,341.0,0.0
1040,0.0,204.6
1041,0.0,204.6
1042,0.0,204.6
1043,0.0,204.6
1044,0.0,204.6
1045,341.0,0.0
1046,341.0,0.0
1047,341.0,0.0
1048,341.0,0.0
1049,341.0,0.0
1050,341.0,0.0
1051,341.0,0.0
1052,341.0,0.0
1053,341.0,0.0
1054,341.0,0.0
1055,341.0,0.0
1056,341.0,0.0
1057,341.0,0.0
1058,341.0,0.0
1059,341.0,0.0
1060,341.0,0.0
1061,341.0,0.0
1062,341.0,0.0
1063,341.0,0.0
1064,0.0,204.6
1065,0.0,204.6
1066,0.0,204.6
1067,0.0,204.6
1068,0.0,204.6
1069,0.0,204.6
1070,341.0,0.0
1071,341.0,0.0
1072,341.0,0.0
1073,341.0,0.0
1074,341.0,0.0
1075,341.0,0.0
1076,341.0,0.0
1077,341.0,0.0
1078,341.0,0.0
1079,341.0,0.0
1080,341.0,0.0
1081,341.0,0.0
1082,341.0,0.0
1083,341.0,0.0
1084,341.0,0.0
1085,341.0,0.0
1086,341.0,0.0
1087,0.0,204.6
1088,0.0,204.6
1089,0.0,204.6
1090,0.0,204.6
1091,0.0,204.6
1092,0.0,204.6
1093,0.0,204.6
1094,341.0,0.0
1095,341.0,0.0
1096,341.0,0.0
1097,341.0,0.0
1098,341.0,0.0
1099,341.0,0.0
1100,341.0,0.0
1101,341.0,0.0
1102,341.0,0.0
1103,341.0,0.0
1104,341.0,0.0
1105,341.0,0.0
1106,341.0,0.0
1107,341.0,0.0
1108,341.0,0.0
1109,341.0,0.0
1110,341.0,0.0
1111,341.0,0.0
1112,0.0,204.6
1113,0.0,204.6
1114,0.0,204.6
1115,0.0,204.6
1116,0.0,204.6
1117,0.0,204.6
1118,341.0,0.0
1119,341.0,0.0
1120,341.0,0.0
1121,341.0,0.0
1122,341.0,0.0
1123,341.0,0.0
1124,341.0,0.0
1125,341.0,0.0
1126,341.0,0.0
1127,341.0,0.0
1128,341.0,0.0
1129,341.0,0.0
1130,341.0,0.0
1131,341.0,0.0
1132,341.0,0.0
1133,341.0,0.0
1134,341.0,0.0
1135,341.0,0.0
1136,341.0,0.0
1137,341.0,0.0
1138,341.0,0.0
1139,341.0,0.0
1140,341.0,0.0
1141,341.0,0.0
1142,341.0,0.0
1143,341.0,0.0
1144,341.0,0.0
1145,341.0,0.0
1146,341.0,0.0
1147,341.0,0.0
1148,341.0,0.0
1149,341.0,0.0
1150,341.0,0.0
1151,341.0,0.0
1152,341.0,0.0
1153,341.0,0.0
1154,341.0,0.0
1155,341.0,0.0
1156,341.0,0.0
1157,341.0,0.0
1158,341.0,0.0
1159,341.0,0.0
1160,0.0,204.6
1161,0.0,204.6
1162,0.0,204.6
1163,0.0,204.6
1164,0.0,204.6
1165,0.0,204.6
1166,341.0,0.0
1167,341.0,0.0
1168,341.0,0.0
1169,341.0,0.0
1170,341.0,0.0
1171,341.0,0.0
1172,341.0,0.0
1173,341.0,0.0
1174,341.0,0.0
1175,341.0,0.0
1176,341.0,0.0
1177,341.0,0.0
1178,341.0,0.0
1179,341.0,0.0
1180,341.0,0.0
1181,341.0,0.0
1182,341.0,0.0
1183,0.0,204.6
1184,0.0,204.6
1185,0.0,204.6
1186,0.0,204.6
1187,0.0,204.6
1188,0.0,204.6
1189,0.0,204.6
1190,341.0,0.0
1191,341.0,0.0
1192,341.0,0.0
1193,341.0,0.0
1194,341.0,0.0
1195,341.0,0.0
1196,341.0,0.0
1197,341.0,0.0
1198,341.0,0.0
1199,341.0,0.0
1200,341.0,0.0
1201,341.0,0.0
1202,341.0,0.0
1203,341.0,0.0
1204,341.0,0.0
1205,341.0,0.0
1206,341.0,0.0
1207,0.0,204.6
1208,0.0,204.6
1209,0.0,204.6
1210,0.0,204.6
1211,0.0,204.6
1212,0.0,204.6
1213,0.0,204.6
1214,341.0,0.0
1215,341.0,0.0
1216,341.0,0.0
1217,341.0,0.0
1218,341.0,0.0
1219,341.0,0.0
1220,341.0,0.0
1221,341.0,0.0
1222,341.0,0.0
1223,341.0,0.0
1224,341.0,0.0
1225,341.0,0.0
1226,341.0,0.0
1227,341.0,0.0
1228,341.0,0.0
1229,341.0,0.0
1230,341.0,0.0
1231,0.0,204.6
1232,0.0,204.6
1233,0.0,204.6
1234,0.0,204.6
1235,0.0,204.6
1236,0.0,204.6
1237,0.0,204.6
1238,341.0,0.0
1239,341.0,0.0
1240,341.0,0.0
1241,341.0,0.0
1242,341.0,0.0
1243,341.0,0.0
1244,341.0,0.0
1245,341.0,0.0
1246,341.0,0.0
1247,341.0,0.0
1248,341.0,0.0
1249,341.0,0.0
1250,341.0,0.0
1251,341.0,0.0
1252,341.0,0.0
1253,341.0,0.0
1254,341.0,0.0
1255,341.0,0.0
1256,341.0,0.0
1257,341.0,0.0
1258,341.0,0.0
1259,341.0,0.0
1260,341.0,0.0
1261,341.0,0.0
1262,341.0,0.0
1263,341.0,0.0
1264,341.0,0.0
1265,341.0,0.0
1266,341.0,0.0
1267,341.0,0.0
1268,341.0,0.0
1269,341.0,0.0
1270,341.0,0.0
1271,341.0,0.0
1272,341.0,0.0
1273,341.0,0.0
1274,341.0,0.0
1275,341.0,0.0
1276,341.0,0.0
1277,341.0,0.0
1278,341.0,0.0
1279,341.0,0.0
1280,341.0,0.0
1281,341.0,0.0
1282,341.0,0.0
1283,341.0,0.0
1284,341.0,0.0
1285,341.0,0.0
1286,341.0,0.0
1287,341.0,0.0
1288,341.0,0.0
1289,341.0,0.0
1290,341.0,0.0
1291,341.0,0.0
1292,341.0,0.0
1293,341.0,0.0
1294,341.0,0.0
1295,341.0,0.0
1296,341.0,0.0
1297,341.0,0.0
1298,341.0,0.0
1299,341.0,0.0
1300,341.0,0.0
1301,341.0,0.0
1302,341.0,0.0
1303,341.0,0.0
1304,0.0,204.6
1305,0.0,204.6
1306,0.0,204.6
1307,0.0,204.6
1308,0.0,204.6
1309,0.0,204.6
1310,341.0,0.0
1311,341.0,0.0
1312,341.0,0.0
1313,341.0,0.0
1314,341.0,0.0
1315,341.0,0.0
1316,341.0,0.0
1317,341.0,0.0
1318,341.0,0.0
1319,341.0,0.0
1320,341.0,0.0
1321,341.0,0.0
1322,341.0,0.0
1323,341.0,0.0
1324,341.0,0.0
1325,341.0,0.0
1326,341.0,0.0
1327,341.0,0.0
1328,0.0,204.6
1329,0.0,204.6
1330,0.0,204.6
1331,0.0,204.6
1332,0.0,204.6
1333,0.0,204.6
1334,341.0,0.0
1335,341.0,0.0
1336,341.0,0.0
1337,341.0,0.0
1338,341.0,0.0
1339,341.0,0.0
1340,341.0,0.0
1341,341.0,0.0
1342,341.0,0.0
1343,341.0,0.0
1344,341.0,0.0
1345,341.0,0.0
1346,341.0,0.0
1347,341.0,0.0
1348,341.0,0.0
1349,341.0,0.0
1350,341.0,0.0
1351,341.0,0.0
1352,0.0,204.6
1353,341.0,0.0
1354,341.0,0.0
1355,341.0,0.0
1356,341.0,0.0
1357,341.0,0.0
1358,341.0,0.0
1359,341.0,0.0
